textID,text,selected_text,sentiment
276e52a634,eh...but I`ll be picking cotton soon....need to suppliment my income,eh...but I`ll be picking cotton soon....need to suppliment my income,neutral
3457ba1a24,I`m sure all you people with hangovers will be glad to know I`m hangover free   hope you`re not too fragile this morning!,I`m sure all you people with hangovers will be glad to know I`m hangover free   hope you`re not too fragile this morning!,neutral
196ecaa275," how tough was that, just wanted to hug her like my own",tough,negative
ee1067d6be,oh...my foot`s hurting now. About 5 minutes after I took it out though.,hurting,negative
5fca2e236a, lmao! You baked non-stop? Sounds like yummy fun!,Sounds like yummy fun!,positive
171028e14a,  you have every right to feel like a crazy fanboy! jason mraz and james morrison? the jealousy is tangible,you have every right to feel like a crazy fanboy! jason mraz and james morrison? the jealousy is tangible,neutral
3feea3a09e, you guys are an awesome couple,awesome,positive
ba4854e88c, You may be PC but I love you anyway!!!  Maybe someday you too will become Mac!,I love you anyway!!!,positive
f4ee619b58, well i`m a little bit sick but i`m fine,well i`m a little bit sick but i`m fine,neutral
71e1cf596a, go for the 1 that you want to go to most? my bro had to switch when he did his 1st time  it`s www.direct.gov.uk/studentfinance :],go for the 1 that you want to go to most? my bro had to switch when he did his 1st time  it`s www.direct.gov.uk/studentfinance :],neutral
7a7db4cff5, Workin ur crazy sched. has to be tiring..its gotta  be hard being famous  but jus kno u have Bazillionz of fans supprtin u,Workin ur crazy sched. has to be tiring..its gotta  be hard being famous  but jus kno u have Bazillionz of fans supprtin,neutral
7c7540691e,Hum -1 for Bill Bailey,Hum -1 for Bill Bailey,neutral
852d0f895c,i don`t know what to do... time is going by so fast.,i don`t know what to do..,negative
57f5181bb3, This is true... Clean clothes is a VERY good thing!   Enjoy your day! Love your new avatar BTW!,good,positive
610ece882b," See? Sucked you right in.  The only problem will be church/Sunday race conflicts, but that`s why God gave us DVR. :-D _niffer","See? Sucked you right in.  The only problem will be church/Sunday race conflicts, but that`s why God gave us",negative
c7d5ed4542,is going to Rye House Speedway,is going to Rye House Speedway,neutral
908bbe2865,thanks so much for the discount code. looking forward to trying your pads out,thanks so much for the discount code.,positive
61c3b437d9,feeling like in 16 again - watching TWILIGHT & enjoying it,enjoying,positive
91fb409df7,I feel actual heartbreak.. _Gates last night  x,I feel actual heartbreak..,negative
2575ae28e3,"OMG, it`s JULY`S LAST DAY!","OMG, it`s JULY`S LAST DAY!",neutral
c6b8ff0b6e,Wedding..,Wedding..,neutral
f46a33a92c,_Reece naw missed it and the video cool looking sexy,cool looking sexy,positive
7ed78468fa, Momentum works!  But Jeff will have a hard time from 42nd.,But Jeff will have a hard time from 42nd,negative
8632fecf99, looks like  is hiding money in an offshore bank account on behalf of last.fm   http://bit.ly/CeT0s,looks like  is hiding money in an offshore bank account on behalf of last.fm   http://bit.ly/CeT0,neutral
9a28bb6a11,have an extra Justin Rutledge ticket for the Mod Club tonight,have an extra Justin Rutledge ticket for the Mod Club tonight,neutral
52832c725e, Happy Birthday! I hope you are doing well and had a great Birthday day,great,positive
7408d7cd81," My name is Chad, but I won`t be here tomorrow","My name is Chad, but I won`t be here tomorrow",neutral
e256f4abbd, aww  but typing from beyond the grave...impressive,..impressive,positive
7eb12f3dd8,"I am in school. Absolutely I have been sick .. I want to go home - we are writing of geography, the best it will",Absolutely I have been sick .. I want to go home,negative
6dd3441420,  caught me at lunch today... you were correct of he stalking me,. you were correct,positive
7fb4bbba70,http://twitpic.com/67fcj - what i have to resort to wearing today cause i haven`t finished my laundry. lol.,my laundry. lol.,positive
ccbfe16adf, I could do with another one now myself. was back to work on Monday after being off for 7 weeks  not good.,not good,negative
a4b4786a09, I just found out 5 minutes ago  mama said his speech is still slurred but he seems to be doing ok,I just found out 5 minutes ago  mama said his speech is still slurred but he seems to be doing ok,neutral
0eccc63901, Sorry to hear that man  He is were the **** cant reach him now. My heart goes out to you and your family.,Sorry,negative
f5f6d20514,such.a.tease.,such.a.tease.,neutral
72df0ca5a2,TODAy SUCKs - kisskass19: ï¿½you and katey broke up?! Yah Kate Broke up with me  Itï¿½s been awful nd Vodkas... http://tumblr.com/xkx1wgl8r,SUCKs,negative
f839525cb0,"'Updating Maven Dependencies' I know this is a good thing, but would be better if it happened when I was asleep","I know this is a good thing, but would be better if it happened when I was asleep",positive
d9a6244f11," arg..tried one pic, but she moved so i failed to save it...then they never showed her feet again  but they were purty!","arg..tried one pic, but she moved so i failed to save it...then they never showed her feet again  but they were purty!",neutral
5d5926de2d," Yeah, my dad calls me Taltal, but it was taken on AOL back in 96, so I added a K for my last name, coincidence is Tal Talk.","Yeah, my dad calls me Taltal, but it was taken on AOL back in 96, so I added a K for my last name, coincidence is Tal Talk.",neutral
7dfb8ee831,I don`t wanna go back to work   sleepy time.,I don`t wanna go,negative
ae2282aefe, NKOTB world is the best place to be,best,positive
de8ac63636,Pinkberry,Pinkberry,neutral
c2112e0f01, i am so jealous!!,jealous!,negative
fdb0ca60dd,Almost made it to reading comedy outlet. Headlining all weekend. Only took me 2 extra hours with traffic. Basically doubled my time.,Basically doubled my time.,negative
cd4e9ab634, tis` cool..I still stand by my former proclamation! I`m just stubborn that way! #rebellioustwitwhoknowsacoolcatcook lol,tis` cool..I still stand by my former proclamation! I`m just stubborn that way! #rebellioustwitwhoknowsacoolcatcook lol,neutral
03af086e44," Congratuations, Sweetie.","Congratuations, Sweetie.",positive
68927ebd21, ohh yeahh with the showcase he said his artist will be outta town  so keep me posted as to the next one,ohh yeahh with the showcase he said his artist will be outta town  so keep me posted as to the next one,neutral
8b6de71666, Huh... PR from 5 to 2..?,Huh... PR from 5 to 2..?,neutral
4c45541bc8,"Hey, thanks for the follow, wow this is exciting a new tweet.","Hey, thanks for the follow, wow this is exciting a new tweet.",positive
4e96aaff43,New picture isn`t working,New picture isn`t working,negative
14511658bb,I`m hungry. And single.  heading to the golfing range soon.,hungry.,negative
95593ecedb," Cool Sound!! Luv 'Drama', 'Love Game' doesn`t work on ur myspace...    Wish Good Luck!! XoXo from Spain",ish Go,positive
ec321613d8,T-bone`s gone to sleep... Think we`re gonna join him,T-bone`s gone to sleep... Think we`re gonna join him,neutral
a0a8bb5ad1," are you kidding me?! that looks incredible!!! Lay out and swim a lot for me, stuck in the cold NYC",! that looks incredible!!!,positive
c01b398556,can`t upload a picture. I already hate twitter,hate twitter,negative
2820205db5, I know! I`m so slow its horrible. DON`T TELL ON ME!,horrible.,negative
984d753104, congrats hey,congrats,positive
8d55b9acb6, lol u better hurry up cause your **** is running late and whats for breakfast,lol u better hurry up cause your **** is running late and whats for breakfast,neutral
fbf21ff132,going thru bills,going thru bills,neutral
e39af9f170, no omelette today  dim sum tomorrow! FEAST!,no omelette today  dim sum tomorrow! FEAST!,neutral
2602539701,"thinking of getting new dvds, csi.  can`t wait to get my laptop.","thinking of getting new dvds, csi.  can`t wait to get my laptop.",neutral
e788c7663b,is going to help lancey cook,help,positive
92803fa786, heard through the grapevine that we might see you around today. Looking forward to meeting you.,Looking forward,positive
b81ccfae03, diggin` your moustachio! Looking good daddio!,Looking good daddio!,positive
886ac94d0b,"_ I`m good thanks! Did you have a good drive? Careful with your blackberry, we don`t want you getting screamed at","I`m good thanks! Did you have a good drive? Careful with your blackberry,",positive
7753371e17," hiya, hows your week been?? just tried to DM you but your not following!  x","hiya, hows your week been?? just tried to DM you but your not following!",neutral
582b22f32e, FANTASTIC IDEA.. you the man! but I`ll end up all lonely when the tourist goes home,FANTASTIC IDEA.. you the man! but I`ll end up all lonely when the tourist goes home,neutral
a0698ecf1d,Happy Mother`s Day. . .,Happy Mother`s Day. . .,neutral
6ed1d3b93d,"I`m up. getting ready for skill. can`t wait to fail my bio final yay! ugh, honor classes suckkkk.  ):","I`m up. getting ready for skill. can`t wait to fail my bio final yay! ugh, honor classes suckkkk.  ):",negative
255d4695a6,sorry for taking over twitter with my i-can`t-sleepness,sorry,negative
046a00d709,I miss vlogcandy,I miss,negative
2223d650fe,class is almostt over,class is almostt over,neutral
8427060c30,Another day @ Casino de Montreal,Another day @ Casino de Montreal,neutral
fa67ea8b66,Morning! Bank Holiday Monday and the sun has gone - typical! Hospital for knee at 2:30 and then training at 6. Another  bust day,Morning! Bank Holiday Monday and the sun has gone - typical! Hospital for knee at 2:30 and then training at 6. Another  bust day,neutral
9de8636140," It saddens me, you`re youtube has changed. It`s just like every other youtube kid, you used to be different",saddens,negative
e354a15298,just found out i have strep,just found out i have strep,neutral
c4d2ced255,I wish I could spend my last weekend as a high school student in burbank with everyone and not fly off to dc,I wish I could spend my last weekend as a high school student in burbank with everyone and not fly off to dc,positive
b13630ef02," thanks for adding me, glad to have you","thanks for adding me, glad to have you",positive
837956c3d7, Right now it is 5:07am.  Ugghhh.,Ugghhh,negative
f8ce4ba6de,nice weather..looks like its going to rain here in # Delhi.,nice weather..,positive
7970872189,http://bit.ly/wZK3o  <--- Paranoid. I actually like it better performed live rather than the studio version.,Paranoid. I actually like it better performed live rather than the studio version.,neutral
87564ef90e,going to the lumberjack party,going to the lumberjack party,neutral
a1b094af26,Thank you OpenDNS for saving me from Comcast`s crappy DNS server. My internet is back up to par finally.,Thank you OpenDNS for saving me from Comcast`s crappy DNS server. My internet is back up to par finally.,neutral
bc4d433d86, i believe that you are,i believe that you are,neutral
942ac68ba7,shower before doctor`s appointment,shower before doctor`s appointment,neutral
59bf010e42," Hahahah, I will be using that saying from now on!","Hahahah,",positive
e831b1889e," Homework bound for the whole weekend, not so fun",not so fun,negative
89d58a0517," Good luck whit the show tonite man, ill be watching",Good luck whit the show,positive
